tilsynid,org_navn,orgnummer,adresse,postnr,poststed,kategori1,kategori2,kategori3,kategori4,karakter1,karakter2,karakter3,karakter4,total_karakter,dato,tilsynsbesoektype,tilsynsobjektid,sakref,status
Z1810040725594710240KZYQR_TilsynAvtale,Sagene pizzaria og kebab AS,913542487,Arendalsgata 3,0463,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,1,0,3,3,28092018,0,Z1503061136160913251MFMOG_Tilsynsobjekt,2018/222083,0
Z2209141348246090240UANSW_TilsynAvtale,CASBAR,973539752,Stortingsgata 24-26,0161,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,14092022,0,Z2104201522131762024UBUBU_Tilsynsobjekt,2022/198667,0
Z2001301543173390240VMXRC_TilsynAvtale,Frognerseteren Restaurant,973212079,Holmenkollveien 200,0791,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,30012020,0,Z1511201148437512025FLXKI_Tilsynsobjekt,2020/20583,0
Z1610070917233070239ITDDG_TilsynAvtale,Izakaya,995517302,St. Olavs gate 7,0165,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,1,2,06102016,0,Z1609070912224810392QGWFH_Tilsynsobjekt,2016/210992,0
Z2209011040152850239LYVOW_TilsynAvtale,Scandic oslo City,979668732,Europarådets plass 1,0154,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,01092022,0,Z1811201039224873179GNCBT_Tilsynsobjekt,2022/188688,0
Z1703011350355260239HHUJB_TilsynAvtale,Dr. Pizza avd. Galgeberg Lincoln Pub AS,993801348,GALGEBERG 3,0657,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,01032017,1,Z1006052059227781189GPXMC_Tilsynsobjekt,2017/21423,0
Z1711221326164250240VVYLE_TilsynAvtale,Dr. Pizza avd. Galgeberg Lincoln Pub AS,993801348,GALGEBERG 3,0657,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,0,0,2,22112017,0,Z1006052059227781189GPXMC_Tilsynsobjekt,2017/240441,0
Z1606081828491030239RYEMB_TilsynAvtale,Restaurant Teatro,915985254,STORTINGSGATA 16,0161,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,1,1,1,08062016,0,Z1603221010121133198LPIYI_Tilsynsobjekt,2016/114347,0
Z1805021433437600240AXGGJ_TilsynAvtale,Jordbærpikene Storo,995340038,Vitaminveien 7-9,0485,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,0,1,02052018,0,Z1008051003018521026RDJET_Tilsynsobjekt,2018/103514,0
Z1604151456331810239TJQIQ_TilsynAvtale,Mucho Mas AS,974489902,THORVALD MEYERSG 36,0555,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,1,0,1,0,15042016,1,Z1006052055361241127XWHRM_Tilsynsobjekt,2016/84084,0
Z2003101322267160239TRGFM_TilsynAvtale,Sushi & Asian Tveita AS,918389369,TVETENVEIEN 150,0671,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,10032020,1,Z1610251815136193251YWTPI_Tilsynsobjekt,2020/43609,0
Z2002062114281310239LMUJX_TilsynAvtale,Ostara Bar AS,822758282,Kirkegata 20,0153,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,06022020,1,Z1908191902383590128WGGEI_Tilsynsobjekt,2019/276752,0
Z1908070819503860240IKGHO_TilsynAvtale,Cafe Con Bar,998434262,BRUGATA 11,0186,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,0,0,0,0,0,07082019,1,Z1412011408503013100TKCYN_Tilsynsobjekt,2019/170215,0
Z1704261544038220240OWDKJ_TilsynAvtale,Sushi Saqqa,816673542,WALDEMAR THRANES GATE 32,0171,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,2,2,26042017,0,Z1703231611096903128HRCCA_Tilsynsobjekt,2017/80911,0
Z1603300717076920239XVUSA_TilsynAvtale,Døgnvill Bar & Burger,998006945,MARIDALSVEIEN 13,0178,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,0,2,29032016,0,Z1202211713128293252CVNWK_Tilsynsobjekt,2016/67145,0
Z1605030743284730239IPDUF_TilsynAvtale,St. Lars AS,995913283,THERESES GATE 45,0354,OSLO,Rutiner og ledelse,Lokaler og utstyr,Mat-håndtering og tilberedning,Merking og sporbarhet,2,2,2,1,2,02052016,0,Z1101031033446531043DSIEK_Tilsynsobjekt,2016/99807,0
