organisasjonsnummer,navn,registreringsdatoEnhetsregisteret,registrertIMvaregisteret,antallAnsatte,stiftelsesdato,registrertIForetaksregisteret,registrertIStiftelsesregisteret,registrertIFrivillighetsregisteret,konkurs,underAvvikling,underTvangsavviklingEllerTvangsopplosning,maalform,organisasjonsform_kode,organisasjonsform_beskrivelse,organisasjonsform__links_self_href,naeringskode1_beskrivelse,naeringskode1_kode,forretningsadresse_land,forretningsadresse_landkode,forretningsadresse_postnummer,forretningsadresse_poststed,forretningsadresse_adresse,forretningsadresse_kommune,forretningsadresse_kommunenummer,links_self_href
816498562,HAKKA AS,2016-01-04,True,0.0,2015-11-18,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0194,OSLO,['Sørengkaia 146'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/816498562
961847818,OSLO RØDE KORS,1995-02-20,True,171.0,1865-11-04,True,False,True,False,False,False,Bokmål,FLI,Forening/lag/innretning,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/FLI,Sosiale velferdsorganisasjoner,88.995,Norge,NO,0182,OSLO,['Hausmanns gate 23'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/961847818
913008480,DELHI TANDOORI AS,2013-12-31,True,13.0,2013-12-16,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0178,OSLO,['Maridalsveien 4'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913008480
979542100,PANDA AS,1998-02-16,True,12.0,1998-01-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0589,OSLO,['Refstadveien 44'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/979542100
911986418,CHAHALS AS,2013-05-27,True,13.0,2013-05-21,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,1185,OSLO,['Østerli terrasse 17C'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/911986418
927580926,EGOISTA COLOSSEUM AS,2021-08-24,False,0.0,2021-05-18,True,False,False,True,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0368,OSLO,['Essendrops gate 9'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/927580926
920881327,SAIGON EXPRESS AS,2018-05-23,True,7.0,2018-05-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0465,OSLO,['Bentsegata 2'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/920881327
819026742,VÅPS AS,2017-05-19,True,0.0,2017-05-04,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av puber,56.301,Norge,NO,0151,OSLO,['Rådhusgata 28'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/819026742
928249603,HAWAII BARCODE AS,2021-11-29,True,22.0,2021-11-09,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0191,OSLO,['Dronning Eufemias gate 14'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/928249603
816629772,SUSHI SAQQA AS,2016-01-26,False,0.0,2016-01-12,True,False,False,False,True,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0171,OSLO,['Waldemar Thranes gate 32'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/816629772
918290710,SKATTEN HOLDING AS,2016-12-27,True,20.0,2016-11-10,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av puber,56.301,Norge,NO,0653,OSLO,['Hagegata 22'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/918290710
921283776,GEITEBUKKEN AS,2018-09-12,True,9.0,2018-06-26,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0455,OSLO,"['c/o Axel Nordahl', 'Geitmyrsveien 63A']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/921283776
915042864,SULT VILLA GRANDE AS,2015-02-26,True,67.0,2014-12-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Cateringvirksomhet,56.210,Norge,NO,0287,OSLO,['Huk aveny 56'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/915042864
920966020,ROMSÅS PIZZA MUSHTAQ AHMED MIR,2018-06-25,True,2.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av gatekjøkken,56.102,Norge,NO,0970,OSLO,['Romsås Senter 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/920966020
913599608,MR.FISH AS,2014-05-12,True,9.0,2014-04-15,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0473,OSLO,['Sandakerveien 22A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913599608
929624432,8586 SUSHI & ASIAN KITCHEN AS,2022-08-11,False,0.0,2022-07-18,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0468,OSLO,['Bergensgata 5C'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/929624432
916106432,FEHMAB AS,2015-11-05,True,245.0,2015-09-28,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0260,OSLO,['Kirkeveien 11'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/916106432
912287904,SUSHI BOWL BARNES,2013-08-10,True,17.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av restauranter og kafeer,56.101,Norge,NO,0152,OSLO,['Tollbugata 17'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/912287904
927143836,LILLEAGER AS,2021-06-04,False,24.0,2021-04-21,True,False,False,True,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0283,OSLO,['Lilleakerveien 23'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/927143836
923890270,V NORDIC AS,2019-11-25,True,0.0,2019-09-11,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0171,OSLO,"['c/o Vian Nguyen', 'Ullevålsveien 51B']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/923890270
917044562,TANDOORI TIME AS,2016-04-19,True,16.0,2016-03-10,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0265,OSLO,['Bygdøy allé 65'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/917044562
916682913,HANDWERK BOTANISKE AS,2016-02-04,True,14.0,2016-01-11,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0562,OSLO,"[""Sars' gate 1""]",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/916682913
970010815,NORSK FOLKEMUSEUM,1995-02-20,True,536.0,1894-12-19,True,True,False,False,False,False,Bokmål,STI,Stiftelse,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/STI,Drift av kulturhistoriske museer,91.022,Norge,NO,0287,OSLO,['Museumsveien 10'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/970010815
959136513,PAPA SIGOLO RESTAURANT AS,1995-02-20,True,40.0,1990-10-25,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0160,OSLO,['Fridtjof Nansens plass 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/959136513
896458922,DELICATESSEN MAJORSTUEN AS,2011-01-24,True,31.0,2011-01-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0356,OSLO,[],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/896458922
997448383,CAFE STAMBOUL AS,2011-10-10,True,7.0,2011-09-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0477,OSLO,['Vogts gate 45'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/997448383
922241481,VALENTES AS,2019-02-26,True,16.0,2019-01-29,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0251,OSLO,['Ruseløkkveien 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/922241481
993195456,NAMNAM HAUKETO AS,2008-10-13,True,6.0,2008-09-30,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,1266,OSLO,['Hauketoveien 8'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/993195456
998065437,HITCHHIKER AS,2012-03-07,True,8.0,2012-01-12,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0178,OSLO,"['Mathallen Oslo', '2. etg', 'Vulkan 5']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/998065437
918765492,MALIKSEN AS,2017-03-27,True,21.0,2017-02-27,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,2010,STRØMMEN,['Støperiveien 5'],LILLESTRØM,3030,https://data.brreg.no/enhetsregisteret/api/enheter/918765492
921823541,ISMA BAKERI AS,2018-12-04,True,10.0,2018-11-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0477,OSLO,['Vogts gate 68'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/921823541
922707758,THAIAVENUE AS,2019-05-06,True,1.0,2019-04-09,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0566,OSLO,"['c/o Kjetil Myr', 'Marstrandgata 1']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/922707758
919727543,MEDITERRANEAN GRILL AS,2017-10-14,True,35.0,2017-07-17,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0183,OSLO,['Torggata 34'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/919727543
928824845,KURO OSLO AS,2022-02-28,True,4.0,2021-11-17,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0558,OSLO,['Rathkes gate 9C'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/928824845
991131795,LINDERUDKOLLEN SPORTSSTUE DA,2007-04-23,True,0.0,2005-12-30,True,False,False,False,False,False,Bokmål,DA,Ansvarlig selskap med delt ansvar,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/DA,Drift av restauranter og kafeer,56.101,Norge,NO,0496,OSLO,['Solemskogen'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/991131795
923929118,VIKA SUSHI AS,2019-11-25,True,23.0,2019-11-19,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0251,OSLO,['Ruseløkkveien 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/923929118
987952679,GODT BRØD THERESESGATE AS,2005-03-03,True,17.0,2004-11-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Produksjon av brød og ferske konditorvarer,10.710,Norge,NO,0555,OSLO,['Thorvald Meyers gate 49'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/987952679
913303229,GRAND PIZZA AS,2014-03-04,True,7.0,2014-01-30,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av gatekjøkken,56.102,Norge,NO,0190,OSLO,['Grønlandsleiret 14'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913303229
924366508,SUNT & GODT LØKKA AS,2020-01-13,True,5.0,2019-12-02,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0555,OSLO,['Thorvald Meyers gate 18'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/924366508
981936914,BØLGEN & MOI GIMLE AS,2000-05-18,True,40.0,2000-03-14,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0265,OSLO,['Bygdøy allé 53'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/981936914
999650236,LUCKY BIRD VIKA AS,2013-02-05,True,6.0,2013-01-25,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av barer ellers,56.309,Norge,NO,0251,OSLO,['Munkedamsveien 29'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/999650236
920239838,STBAR M. ZAFAR,2018-01-15,True,2.0,,False,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av restauranter og kafeer,56.101,Norge,NO,1467,STRØMMEN,['Holmsens vei 16'],LILLESTRØM,3030,https://data.brreg.no/enhetsregisteret/api/enheter/920239838
813054752,OSLO GATE AS,2014-01-11,True,14.0,2013-12-11,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0366,OSLO,['Bogstadveien 66A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/813054752
913975944,LOFTHUS SAMVIRKELAG LL,1995-03-12,True,112.0,1926-06-09,True,False,False,False,False,False,Nynorsk,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0852,OSLO,['Damplassen 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913975944
823126492,SARAY GRØNLAND AS,2019-07-25,True,29.0,2019-06-14,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0188,OSLO,['Grønland 5'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/823126492
924658967,SUMO BJØRVIKA AS,2020-02-25,True,90.0,2020-02-10,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0194,OSLO,['Operagata 73C'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/924658967
991456228,EAST PING AS,2007-07-25,True,36.0,2007-06-18,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0161,OSLO,['Stortingsgata 8'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/991456228
837657652,SELECT SERVICE PARTNER AS,1995-03-12,True,1966.0,1985-10-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,2060,GARDERMOEN,['Henrik Ibsens veg 7'],ULLENSAKER,3033,https://data.brreg.no/enhetsregisteret/api/enheter/837657652
924766131,TROYS GRUNERLØKKA AS,2020-03-23,True,9.0,2020-01-15,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0553,OSLO,['Helgesens gate 16A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/924766131
971456329,KOMITEEN TIL BEVARELSE AV POLARSKIPET FRAM (FRAMMUSEET),1995-03-12,True,22.0,1980-12-24,False,True,False,False,False,False,Bokmål,STI,Stiftelse,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/STI,Drift av kulturhistoriske museer,91.022,Norge,NO,0286,OSLO,['Bygdøynesveien 39'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/971456329
989761986,SANTINOS AS,2006-04-29,True,12.0,2006-04-18,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0181,OSLO,"['v/ Santinos Youngstorget', 'Hammersborggata 2']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/989761986
918502459,VINERIA AS,2017-02-03,True,26.0,2017-01-17,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av puber,56.301,Norge,NO,0266,OSLO,['Gimleveien 22'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/918502459
984388659,PEPPES PIZZA AS,2002-04-12,True,948.0,2002-03-20,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0255,OSLO,['Henrik Ibsens gate 60A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/984388659
912870219,BROKER RESTAURANTDRIFT AS,2013-12-12,True,27.0,2013-11-25,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0355,OSLO,['Bogstadveien 27'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/912870219
927215713,MY UGLY BABY VIKA AS,2021-06-07,True,0.0,2021-05-09,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0251,OSLO,['Ruseløkkveien 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/927215713
927411695,1889 DESIGNCAFE AS,2021-07-20,True,0.0,2021-04-28,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0278,OSLO,['Karenslyst allé 7'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/927411695
999586961,NYDALEN BRYGGERI & SPISERI AS,2013-01-24,True,0.0,2013-01-11,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0151,OSLO,['Rådhusgata 32'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/999586961
997258959,TRAN INVEST OG HOLDING AS,2011-08-25,True,14.0,2011-07-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0554,OSLO,['Markveien 50'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/997258959
916215169,SENTRALENMAT AS,2015-11-10,True,100.0,2015-10-19,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0157,OSLO,['Øvre Slottsgate 3'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/916215169
913585909,MONDI AS,2014-05-20,True,13.0,2014-04-08,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0175,OSLO,['Darres gate 1'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913585909
924723645,COFFEE HEAVEN MOUSSA ATAYA,2020-03-09,True,3.0,,True,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av restauranter og kafeer,56.101,Norge,NO,0188,OSLO,['Smalgangen 14'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/924723645
928225747,STALLCAFEEN PEDERSEN,2022-01-29,False,0.0,,False,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av restauranter og kafeer,56.101,Norge,NO,0589,OSLO,['Refstadveien 27'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/928225747
999135889,MAHAYANA RESTAURANTDRIFT AS,2012-11-13,True,19.0,2012-11-01,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0161,OSLO,['Stortingsgata 12'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/999135889
927474514,@ON PADTHAI TAKEAWAY CHAICHIT,2021-08-12,True,2.0,,False,False,False,False,False,False,Bokmål,ENK,Enkeltpersonforetak,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/ENK,Drift av restauranter og kafeer,56.101,Norge,NO,0561,OSLO,['Herslebs gate 4A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/927474514
917132046,ALEM AS,2016-05-13,True,15.0,2016-04-20,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0183,OSLO,['Mariboes gate 8'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/917132046
913014200,NORI SUSHI BAR AS,2014-01-06,True,10.0,2013-12-13,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,1184,OSLO,['Sandstuveien 52'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/913014200
926009885,FRU AASTA AS,2020-11-20,True,13.0,2020-10-19,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0667,OSLO,"['Bryn Senter', 'Østensjøveien 79']",OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/926009885
822712592,HATTORI AS,2019-05-10,True,1.0,2019-03-22,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0257,OSLO,['Skovveien 15'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/822712592
921551908,BEST KONDITORI AS,2018-10-12,True,11.0,2018-09-26,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Butikkhandel med bakervarer og konditorvarer,47.241,Norge,NO,0182,OSLO,['Storgata 53A'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/921551908
924869798,ISAN KITCHEN AS,2020-04-29,True,0.0,2020-03-25,True,False,False,False,False,False,Bokmål,AS,Aksjeselskap,https://data.brreg.no/enhetsregisteret/api/organisasjonsformer/AS,Drift av restauranter og kafeer,56.101,Norge,NO,0552,OSLO,['Thorvald Meyers gate 64'],OSLO,0301,https://data.brreg.no/enhetsregisteret/api/enheter/924869798
